,Pearson_r
TTC6,0.8537087687455033
TTLL10,0.8963842212794044
TTLL7,0.8893987396594636
TTLL9,0.896056814758266
TTN,0.801948049414183
TTTY10,0.8477772782264027
TUBA1A,0.8785948323436235
TUBB4A,0.885745997860798
TUG1,0.86363313207144
TXK,0.8749517029246757
TXLNB,0.8318631017072898
TXNIP,0.8657853243732827
U2AF1L4,0.8763411090396097
UBA2,0.872837413906578
UBAC2,0.8586085189481201
UBASH3B,0.8876949368043587
UBE2E3,0.8586667087447417
UBE2I,0.8618166782315955
UBE2J1,0.8494190338206976
UBE2L3,0.8676018217140539
UBE2N,0.7990730100734146
UBE2QL1,0.8844126953046653
UBE2W,0.7155348193615547
UBE4B,0.800212426289757
UBL4A,0.9087507503575246
UBOX5,0.8983498703430651
UBXN10,0.8799118944485839
UBXN7,0.8637483894593376
UCMA,0.8876212378961784
UGT3A1,0.897180953651025
ULK4,0.8628764416094715
UNC13C,0.8730764350473714
UNC5A,0.8696181878266341
UNC5C,0.897890395408192
UNC79,0.8783351035123736
UNC93A,0.9117993737783897
UNG,0.868190549685105
UNK,0.875466446520367
UNQ6494,0.889149956233428
UPF2,0.8648234491154406
UPK1B,0.8629908203394507
UPP2,0.8408281647247204
UQCR10,0.8635897055088767
UQCRB,0.7915515401473315
USH2A,0.8363651772712113
USHBP1,0.846085254796676
USP18,0.892117106922851
USP28,0.745387549239427
USP3,0.8697785933356409
USP30,0.9270480150376721
USP32P1,0.9132495126363878
USP48,0.8693683417541908
USP53,0.8762408511852794
USP6,0.9254773741805433
UST-AS1,0.8080519282612229
UTP20,0.7958002886358727
VAMP5,0.8333330364350755
VAT1L,0.8839028430446282
VAV3,0.8562173342169609
VEGFC,0.9168561038045159
VGLL3,0.8871571444884405
VIL1,0.8811380380419179
VILL,0.8641598126255358
VIM,0.7238825356029754
VIPR2,0.8884400174349611
VIT,0.8643731415436907
VOPP1,0.8793897607348596
VPS50,0.8777357111760002
VPS54,0.8699041628267636
VPS9D1,0.8793195673986394
VRK2,0.8719198034549477
VSNL1,0.873520285828756
VSTM2A,0.8314192518499338
VTCN1,0.863084749978842
VTI1B,0.8829376604749833
VWA1,0.8933697752911738
VWA3A,0.899532367872707
VWA3B,0.8231638148861413
VWA5A,0.8862613657015322
VWA8,0.8689212413864418
VWC2,0.7737097397619708
VWC2L,0.8246310985963251
VWF,0.8655971804374709
WARS,0.8695023779485108
WASF3,0.8708984108440492
WASH1,0.9086750009536118
WASH2P,0.8381120647215162
WASL,0.86983067062709
WDFY2,0.8640067570062051
WDR11-AS1,0.8660656842747857
WDR13,0.8984726779725504
WDR27,0.8687789592321297
WDR46,0.8811223139057939
WDR60,0.8790785921087636
WDR63,0.8074468560459218
WDR64,0.783984763556562
WDR70,0.7419163741649173
WDR78,0.8886257793893774
WDR86,0.8744672979935052
WDR93,0.8188525080981307
WFDC10B,0.7875893505282656
WFDC3,0.8176722201982948
WHAMMP1,0.9165139972045562
WHSC1L1,0.7838327645793591
WIPF1,0.8645829623934808
WIPF3,0.8867701740153554
WIPI1,0.8300132795612056
WLS,0.8353179333475128
WNT3,0.8860730399898195
WNT5A,0.88108486627209
WNT5B,0.924018808561365
WNT8A,0.8703663986746483
WRN,0.8607420509536894
WSB1,0.8572787072926427
WSCD2,0.8956379890363477
WTAPP1,0.9357223603734696
WWC1,0.8744958726855767
WWTR1,0.865534495492984
XAB2,0.8817249714870133
XCR1,0.8091440427001122
XIRP2,0.8827558504509064
XKR4,0.8748009542380872
XKR9,0.8945054852836009
XPO4,0.869262143005615
XPO7,0.8689381429221408
XPOT,0.8633033787826337
XRCC4,0.8711420631465151
XRCC6P5,0.8815925072427249
XYLB,0.883191922574087
XYLT1,0.7980601108514022
YAF2,0.8696126753400976
YLPM1,0.796952434920644
YPEL2,0.8462652582586299
ZADH2,0.8991956678193591
ZAK,0.8509979090101577
ZBBX,0.8845579625089073
ZBTB16,0.8609660479552947
ZBTB18,0.4753358563906986
ZBTB20,0.7659752602701092
ZBTB3,0.8737764063634844
ZBTB38,0.8666563710473755
ZBTB7C,0.8260707997268918
ZC3H12C,0.8749727203481846
ZC3H14,0.8684119628799892
ZC3H15,0.8694584262374433
ZC4H2,0.8642770935779884
ZCCHC16,0.8534822341951938
ZCCHC18,0.8760705247564865
ZCCHC24,0.8836058460661096
ZCWPW2,0.894882666211758
ZDHHC11B,0.8857262074461624
ZDHHC14,0.8764523701382501
ZDHHC17,0.8696428865119343
ZEB1,0.8381291721647188
ZEB2,0.8475948533862635
ZFHX3,0.8751887611541278
ZFHX4,0.9070389173881105
ZFP30,0.8871492767830622
ZFP36,0.8833190559788089
ZFP42,0.8690580096024981
ZFPM2,0.8409312433736346
ZFPM2-AS1,0.8126590667740344
ZFYVE16,0.8673015178356961
ZFYVE28,0.8845619270786798
ZGLP1,0.8599246283549841
ZHX1-C8orf76,0.8436788503602857
ZHX2,0.8818627789928001
ZIC1,0.9297500717267565
ZIC4,0.9119010777584304
ZMAT4,0.8691679029389773
ZMIZ1,0.8650413841319116
ZNF106,0.8608989358686323
ZNF124,0.8623329094640879
ZNF148,0.8655145592125104
ZNF16,0.8657813160065908
ZNF19,0.891484216772434
ZNF205,0.8866496497421463
ZNF223,0.881945731168929
ZNF350-AS1,0.8678107215368084
ZNF382,0.8910582831720575
ZNF385B,0.8578780728225682
ZNF385D,0.8569032385214894
ZNF407,0.7635643564952047
ZNF436,0.8834278677520717
ZNF469,0.8741496085544758
ZNF48,0.8740829953944272
ZNF488,0.897835161274941
ZNF503,0.6886760001256061
ZNF516,0.873607649204051
ZNF521,0.8738173134491347
ZNF526,0.8604154874361875
ZNF536,0.8580243708554235
ZNF541,0.8684249364835709
ZNF547,0.9043155343339233
ZNF554,0.8918228148392376
ZNF560,0.922914331520811
ZNF568,0.9095291823444969
ZNF584,0.8426733943068183
ZNF664,0.8890093475127159
ZNF664-FAM101A,0.8944323548958774
ZNF704,0.6732211846764208
ZNF707,0.901445487030279
ZNF714,0.8549242663005667
ZNF750,0.9202174592707032
ZNF75D,0.7328537720557042
ZNF764,0.9001592169149722
ZNF792,0.8572171133551629
ZNF804A,0.7220603579912913
ZNF804B,0.8982218898719269
ZNF821,0.8660794793677192
ZNF827,0.8523554025968065
ZNF90,0.8528802703759676
ZNF91,0.8725984000860358
ZNHIT2,0.8825400632913106
ZNRF3,0.7986037602125824
ZRANB3,0.8111908299511896
ZRSR2,0.8682778236883198
ZSCAN1,0.8930397793842756
ZSWIM6,0.7870932236921384
ZZZ3,0.862013380717515
